dataset_id,AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa
temp11.csv,0.02764102058981356,0,0.802135231316726,0.10885167926939165,0,0.35711743772242,0.6032298138743457,0,0.34911032028469735,0.6120984705694537,3.321832724866766,0,0.802135231316726,0.10885167926939165,87.8125,2.19998059758442e+83,0,0.0875444839857652,0.9027276838459757,0,0,0,0,0,0,0.10177935943060498,572,3.1208088406652794,0,0,0,0,0,0,0,0,0,0,2.287053323129265,0,0,0,0,0,0,0,0,0,0,0.09857651245551602,554,0,0.20854092526690393,0.7683274781266429,3,10,64,5620,0,0,64,0,0.046875,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802135231316726,0.10885167926939165,0,0.65,0.27777610090293026,0,0.437900355871886,0.5137604490041767,0,0.8026690391459075,0.10734964340210074,0,0.6373665480427047,0.29181106011988267,0,0.490391459074733,0.455151537025284,0,0,0.013167259786476926,0.9853693299601315
temp12.csv,0.1643986866401991,0,0.14492753623188404,0.7116180318139644,0,0.17101449275362302,0.6494657172132912,0,0.21014492753623193,0.5749607035133183,0.9912308989033523,0,0.14492753623188404,0.7116180318139644,46.0,154635.78346675838,0,0.18840579710144922,0.619544471306782,0,0,0,0,0,0,0.5550724637681159,383,2.991824107873486,0,0,0,0,0,0,0,0,0,0,7325044.912056539,0,0,0,0,0,0,0,0,0,0,0.4449275362318841,307,0,0.21449275362318843,0.5545163457427781,3,2,15,690,0,0,15,0,0.2,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14492753623188404,0.7116180318139644,0,0.14347826086956506,0.714592507792197,0,0.17101449275362324,0.6577524821562182,0,0.14492753623188404,0.7116180318139644,0,0.14492753623188404,0.7116180318139644,0,0.15652173913043477,0.6859538960765308,0,0,0.31739130434782603,0.354291476869696
temp13.csv,-0.003682729916477599,0,0.30000000000000004,0.0,0,0.275,0.24200661521499456,0,0.398,0.05776515151515149,0.8812908992306927,0,0.30000000000000004,0.0,50.0,13575604.644725839,0,0.32000000000000006,0.2578849721706864,0,0,0,0,0,0,0.7,700,2.854652093307226,0,0,0,0,0,0,0,0,0,0,1895278.5268785718,0,0,0,0,0,0,0,0,0,0,0.3,300,0,0.28700000000000003,0.309432146294514,3,2,20,1000,0,0,20,0,0.15,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0.0,0,0.30199999999999994,0.22801635991820035,0,0.27100000000000013,0.2659804983748646,0,0.30000000000000004,0.0,0,0.2929999999999999,0.14527421236872806,0,0.2819999999999999,0.1705882352941176,0,0,0.4,0.04580152671755722
temp14.csv,0.0038451835718009172,0,0.7961245760608818,0.11145061022964109,0,0.31996079080155515,0.6441224141456457,0,0.14219414343618164,0.8419741527398605,3.320771738890595,0,0.7961245760608818,0.11145061022964109,687.0,4.484598171842417e+17,0,0.033843163206220495,0.9623904618282536,0,0,0,0,0,0,0.10407569141193596,1144,3.270490684527641,0,0,0,0,0,0,0,0,0,0,112.3224167688111,0,0,0,0,0,0,0,0,0,0,0.09597889374090247,1055,0,0.1434666225494251,0.8405587747547162,0,10,16,10992,0,0,16,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7961245760608818,0.11145061022964109,0,0.6180854495822647,0.3103396331044963,0,0.39583315410703945,0.5600882167398555,0,0.7996726776408305,0.10745915171018383,0,0.6430125734138473,0.28268863462723637,0,0.46843039126478625,0.4799335332989769,0,0,0.006641326826040128,0.9926195696248182
temp15.csv,0.01792962398433029,0,0.2748803827751195,0.4041126114199982,0,0.24227614490772398,0.4508211847204281,0,0.3126452494873547,0.29640261405973256,0.9331343166407832,0,0.2748803827751195,0.4041126114199982,96.0,256.0340463239364,0,0.2996411483253588,0.3374542399327852,0,0,0,0,0,0,0.6510416666666666,500,2.6232971192379306,0,0,0,0,0,0,0,0,0,0,8321.776419100104,0,0,0,0,0,0,0,0,0,0,0.3489583333333333,268,0,0.24483937115516052,0.45079423041811206,0,2,8,768,0,0,8,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2748803827751195,0.4041126114199982,0,0.25526315789473675,0.4020972354623451,0,0.24622351332877646,0.4424607442460744,0,0.34894053315105944,0.0,0,0.2695488721804511,0.38276129833825123,0,0.28526999316473,0.371874159720355,0,0,0.3177033492822966,0.300776119402985
temp16.csv,0.10459180814762586,0,0.2130641330166272,0.5252637758700236,0,0.17600950118764858,0.6114884765779214,0,0.4707838479809977,0.14937131185627273,0.9702516237942774,0,0.2166270783847981,0.5211714807004242,73.85964912280701,1.0,0,0.0840855106888363,0.8248579616566396,0,0,0,0,0,0,0.601187648456057,2531,1.46493439767189,0,0,0,0,0,0,0,0,0,0,30995.09098752124,0,0,0,0,0,0,0,0,0,0,0.398812351543943,1679,0,0.17339667458432317,0.658395676798494,0,2,57,4210,0,0,57,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2166270783847981,0.5211714807004242,0,0.1463182897862232,0.6813879482831615,0,0.13657957244655583,0.7052170403851742,0,0.3149643705463182,0.2582546583801415,0,0.24584323040380052,0.4477319029171152,0,0.24133016627078385,0.45652033042612494,0,0,0.1995249406175772,0.583908786555938
temp17.csv,0.022387055648257617,0,0.35993355481727574,0.40845863492468815,0,0.25015282392026583,0.6191479371170334,0,0.21722702104097447,0.6540733899069449,1.4424676218923445,0,0.35993355481727574,0.40845863492468815,50.1,1.0,0,0.09913732004429687,0.8335746700152828,0,0,0,0,0,0,0.550232867598137,1654,2.0099513468415897,0,0,0,0,0,0,0,0,0,0,2.843508603534182,0,0,0,0,0,0,0,0,0,0,0.2238855622089155,673,0,0.08883167220376542,0.8555387503827061,0,3,60,3006,0,0,60,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35993355481727574,0.40845863492468815,0,0.3033997785160576,0.5010107297894995,0,0.1786511627906977,0.7171825797916374,0,0.36628128460686604,0.3803816329992238,0,0.3616456256921373,0.35093997362460283,0,0.21924031007751932,0.6521835775918148,0,0,0.35494130675526026,0.44357090068803284
temp18.csv,0.5014322449496379,0,0.3465570175438596,0.0,0,0.3058333333333334,0.17325738252463774,0,0.2276206140350876,0.4397059612598594,0.9309539862507962,0,0.3465570175438596,0.0,106.44444444444444,3674.42491367016,0,0.11061403508771916,0.7546557139405654,0,0,0,0,0,0,0.6534446764091858,626,1.564779509387322,0,0,0,0,0,0,0,0,0,0,2.699862281928566,0,0,0,0,0,0,0,0,0,0,0.3465553235908142,332,0,0.28600877192982455,0.23152680516195523,0,2,9,958,0,0,9,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3465570175438596,0.0,0,0.3006469298245614,0.33996784812064607,0,0.32459429824561403,0.18852034840965903,0,0.3465570175438596,0.0,0,0.3006469298245614,0.33996784812064607,0,0.31941885964912275,0.2546832096003254,0,0,0.3058333333333334,0.2192317320797753
temp19.csv,-0.032344050228367824,0,0.5980812324929972,0.20909161453387182,0,0.5874509803921569,0.22357229647630628,0,0.42684873949579827,0.43067260962692455,1.999066765534363,0,0.5980812324929972,0.20909161453387182,47.0,910341227987.9905,0,0.27291316526610643,0.6357091727932953,0,0,0,0,0,0,0.2576832151300236,218,3.1995493990425006,0,0,0,0,0,0,0,0,0,0,1638.3853141166855,0,0,0,0,0,0,0,0,0,0,0.23522458628841608,199,0,0.5496498599439776,0.2726812195748757,0,4,18,846,0,0,18,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5980812324929972,0.20909161453387182,0,0.48696078431372547,0.34890254609306415,0,0.3415686274509804,0.544550397806337,0,0.6867787114845938,0.09630340536783921,0,0.5626470588235294,0.2468326257317598,0,0.5413025210084033,0.27628831319225244,0,0,0.36056022408963595,0.5190727010433791
temp20.csv,0.9249544038032207,0,0.2426067905648701,0.48396812592963,0,0.2621157757396677,0.4495296353458267,0,0.25278061906766425,0.4816958625202007,0.9835093906057097,0,0.2426067905648701,0.48396812592963,5664.0,888.3724312808541,0,0.09666296103161454,0.8021710872949825,0,0,0,0,0,0,0.5754546257062146,26075,3.3166890883150213,0,0,0,0,0,0,0,0,0,0,2.1816397497917133,0,0,0,0,0,0,0,0,0,0,0.4245453742937853,19237,0,0.26979588294660517,0.4077945114075723,0,2,8,45312,0,0,8,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2426067905648701,0.48396812592963,0,0.2426067905648701,0.48396812592963,0,0.2395391227598911,0.4862972193450571,0,0.407110733491727,0.053188358990921,0,0.4006442331273645,0.079780776107233,0,0.39488409550136416,0.24093176826760743,0,0,0.20656800275361076,0.5771846850937374
temp21.csv,-0.0010574209609082754,0,0.5625194401244167,0.26929740600423624,0,0.2368584758942458,0.7100776117303211,0,0.18833592534992216,0.7674871853734544,2.483361876045661,0,0.5625194401244167,0.26929740600423624,178.61111111111111,1.3142560815683387e+24,0,0.1437013996889579,0.8226216746490078,0,0,0,0,0,0,0.23810264385692068,1531,3.0419475303452717,0,0,0,0,0,0,0,0,0,0,0.2039463334511169,0,0,0,0,0,0,0,0,0,0,0.09720062208398134,625,0,0.204199066874028,0.7502287708478353,0,6,36,6430,0,0,36,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625194401244167,0.26929740600423624,0,0.36423017107309485,0.5325396462010654,0,0.21819595645412115,0.7281801530645158,0,0.6026438569206843,0.2265779973953609,0,0.40528771384136864,0.48702155264531555,0,0.2788491446345256,0.648210062317739,0,0,0.0936236391912908,0.8845610869293313
temp22.csv,0.5979137038520798,0,0.5544242873009997,0.24877292172216248,0,0.4074787115883006,0.47784877478917664,0,0.4308589411329138,0.4498863518471361,2.2620836204282746,0,0.5544242873009997,0.24877292172216248,38.73684210526316,243353424984497.0,0,0.39801925212884115,0.4908125823467465,0,0,0,0,0,0,0.2907608695652174,214,3.127838263466387,0,0,0,0,0,0,0,0,0,0,75608.48903240476,0,0,0,0,0,0,0,0,0,0,0.14266304347826086,105,0,0.48358015549796374,0.3777021988096311,1,5,19,736,0,0,19,0,0.05263157894736842,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5544242873009997,0.24877292172216248,0,0.5544242873009997,0.25020412341788734,0,0.42674935209181786,0.4462439407771619,0,0.5571455016660496,0.24521883551193346,0,0.5489078119215105,0.26369198996609966,0,0.47149203998519074,0.4035224573589278,0,0,0.49731580895964456,0.36551126353178387
temp23.csv,0.025,0.885,0.215,0.612,0.885,0,0.612,0.885,0.215,0.612,0.876,0.712,0.348,0.285,0.008,8.245,0.942,0.112,0.815,0.942,1.112,0.815,0.942,0.112,0.815,0,2732.0,0.485,45.234,45.678,0.234,4.0,3.456,89.123,0.892,2.145,12.345,0.123,0.045,2.3,0.987,23.456,0.012,-1.234,0.001,0.001,2.0,-2.145,0.123,27.6,1041.0,0.934,0.156,0.789,18.0,2.0,29.0,3773.0,231.0,231.0,7.0,22.0,62.1,6.1,0.27,24.1,75.9,0.245,-0.456,2.345,0.023,-0.987,3.456,0.678,0.123,8.901,0.056,0.234,12.345,1.234,4.567,25.678,0.145,1.890,45.678,0.856,0.178,0.645,0.912,0.123,0.756,0.934,0.098,0.812,0.823,0.201,0.598,0.867,0.145,0.687,0.901,0.112,0.745,0.823,0.945,0.087,0.834
